"act_lbl" "subject" "sd_acc_x" "sd_acc_y" "sd_acc_z" "sd_gyr_x" "sd_gyr_y" "sd_gyr_z" "sd_total_acc_x" "sd_total_acc_y" "sd_total_acc_z" "avg_acc_x" "avg_acc_y" "avg_acc_z" "avg_gyr_x" "avg_gyr_y" "avg_gyr_z" "avg_total_acc_x" "avg_total_acc_y" "avg_total_acc_z"
"Walk_DN" 13 0.00241892837889424 0.00349053115743026 0.00551983909694753 0.00563702237551191 0.00563702237551191 0.00563702237551191 0.0025713329957263 0.0025713329957263 0.0025713329957263 -0.00124210129210938 0.00012162460546875 -0.0008135246659375 -0.01107215616875 -0.01107215616875 -0.01107215616875 0.23663405703125 0.23663405703125 0.23663405703125
"SIT" 13 0.00288229439213684 0.00307848789132909 0.00623948451536858 0.00770496713945069 0.00770496713945069 0.00770496713945069 0.00253481694145308 0.00253481694145308 0.00253481694145308 -0.00053037737365625 -0.000144321308359375 0.000256257951304687 -0.00718669748828125 -0.00718669748828125 -0.00718669748828125 0.23621490390625 0.23621490390625 0.23621490390625
"STAND" 13 0.00219406548901444 0.00280217819056663 0.00577385366878495 0.00563868022339635 0.00563868022339635 0.00563868022339635 0.00207536043701653 0.00207536043701653 0.00207536043701653 0.000154381917890625 -2.651938375e-05 0.000241611429429687 -0.002077478775 -0.002077478775 -0.002077478775 0.236406359375 0.236406359375 0.236406359375
"LAY" 13 0.00452901585473124 0.00358477099261638 0.00503424135493247 0.0219453098773906 0.0219453098773906 0.0219453098773906 0.00436173031312873 0.00436173031312873 0.00436173031312873 -5.99530715e-05 0.00108249074835938 -0.00125469811609375 0.00543812701703125 0.00543812701703125 0.00543812701703125 0.2363576796875 0.2363576796875 0.2363576796875
"Walk" 13 0.00792259036070594 0.007922473150913 0.00955738179023556 0.0266003493229256 0.0266003493229256 0.0266003493229256 0.0080994260510305 0.0080994260510305 0.0080994260510305 -0.00292333482476562 0.00219455655484375 -0.0076603258778125 0.00638783669671875 0.00638783669671875 0.00638783669671875 0.23305680546875 0.23305680546875 0.23305680546875
"Walk_UP" 13 0.00777214354308541 0.007782044798359 0.00990099497566996 0.0201031860856917 0.0201031860856917 0.0201031860856917 0.00646965642908273 0.00646965642908273 0.00646965642908273 -0.00198965527395625 0.00222236272695313 -0.007493630581875 -0.00256210387265625 -0.00256210387265625 -0.00256210387265625 0.2305715953125 0.2305715953125 0.2305715953125
"Walk_DN" 13 0.00499348160420483 0.0053414274227413 0.00571486468383109 0.0202770770091316 0.0202770770091316 0.0202770770091316 0.00493465249800634 0.00493465249800634 0.00493465249800634 0.00247803979245 -0.000846507286953125 0.00174773190953125 -0.0085141075859375 -0.0085141075859375 -0.0085141075859375 0.2329576828125 0.2329576828125 0.2329576828125
"SIT" 13 0.00462725890489138 0.00510395365657784 0.00464775646765574 0.0182943543197717 0.0182943543197717 0.0182943543197717 0.00445480938278543 0.00445480938278543 0.00445480938278543 0.00102860233359375 -0.00101591881578125 0.00248797604921875 -0.004940115803125 -0.004940115803125 -0.004940115803125 0.23382682109375 0.23382682109375 0.23382682109375
"STAND" 13 0.0110280924059682 0.0107431249388198 0.0123796410534569 0.0280930539429304 0.0280930539429304 0.0280930539429304 0.0110138234231578 0.0110138234231578 0.0110138234231578 -0.00071558928203125 -0.000900402040078125 0.00087723240078125 0.0037698278390625 0.0037698278390625 0.0037698278390625 0.23343211640625 0.23343211640625 0.23343211640625
"LAY" 13 0.0114078476683274 0.0111363750474686 0.0133049333118467 0.0314261221275662 0.0314261221275662 0.0314261221275662 0.0113687903240877 0.0113687903240877 0.0113687903240877 -0.000591356075742187 0.000424424701640625 -0.00257816580828125 0.0002833751953125 0.0002833751953125 0.0002833751953125 0.2329384625 0.2329384625 0.2329384625
"Walk" 13 0.0054785638964855 0.0127520033063901 0.0164321518766499 0.055029123024069 0.055029123024069 0.055029123024069 0.00542700319688191 0.00542700319688191 0.00542700319688191 0.000627260345195312 4.98966714843751e-05 0.00347604364875 -0.0156519158296875 -0.0156519158296875 -0.0156519158296875 0.233532715625 0.233532715625 0.233532715625
"Walk_UP" 13 0.231757164633418 0.206086924320011 0.105502774117865 0.588835786764974 0.588835786764974 0.588835786764974 0.231585984432333 0.231585984432333 0.231585984432333 0.0066445519609375 0.0189408359101562 -0.040124168171875 -0.480482002804688 -0.480482002804688 -0.480482002804688 0.999059959375 0.999059959375 0.999059959375
"Walk_DN" 13 0.240785747096433 0.237538413277793 0.104649269664679 0.625636875374623 0.625636875374623 0.625636875374623 0.240511303825771 0.240511303825771 0.240511303825771 0.007774678703125 0.0140373685625 -0.0060091832734375 -0.19746534453125 -0.19746534453125 -0.19746534453125 0.999856540625 0.999856540625 0.999856540625
"SIT" 13 0.22520700727705 0.216544787310407 0.114821935263399 0.58401103650481 0.58401103650481 0.58401103650481 0.224963135107892 0.224963135107892 0.224963135107892 -0.0084562336171875 -0.006211422359375 0.008704314934375 -0.0986844040625 -0.0986844040625 -0.0986844040625 0.98482084765625 0.98482084765625 0.98482084765625
"STAND" 13 0.236605044240029 0.21681648160211 0.11264653475616 0.602093860924533 0.602093860924533 0.602093860924533 0.236403038137794 0.236403038137794 0.236403038137794 -0.0038395139609375 -0.0083684544921875 0.00716247962578125 0.0272910906625 0.0272910906625 0.0272910906625 0.9917487640625 0.9917487640625 0.9917487640625
"LAY" 13 0.245826950766141 0.244509766834996 0.105017094514286 0.666802728567587 0.666802728567587 0.666802728567587 0.245486329361868 0.245486329361868 0.245486329361868 0.007691635734375 0.004037476140625 -0.00231170133984375 0.11109420488125 0.11109420488125 0.11109420488125 1.00391793125 1.00391793125 1.00391793125
"Walk" 13 0.249340340493977 0.262049175886352 0.11474971218728 0.722972541464446 0.722972541464446 0.722972541464446 0.249047911049897 0.249047911049897 0.249047911049897 0.0015843035859375 0.000809486671875001 -0.0138599548203125 -0.02321819328125 -0.02321819328125 -0.02321819328125 0.99729740703125 0.99729740703125 0.99729740703125
"Walk_UP" 13 0.253414587247703 0.252298422809505 0.116615863981761 0.69902925132472 0.69902925132472 0.69902925132472 0.252758130232015 0.252758130232015 0.252758130232015 -0.0013182771953125 -0.003816705296875 0.010488092078125 -0.054999397109375 -0.054999397109375 -0.054999397109375 0.99216106796875 0.99216106796875 0.99216106796875
"Walk_DN" 13 0.249203119983416 0.232609901567217 0.109039004008425 0.659500042724074 0.659500042724074 0.659500042724074 0.248727308819223 0.248727308819223 0.248727308819223 -0.00159456625625 0.005416293546875 0.0202949023484375 0.045440523828125 0.045440523828125 0.045440523828125 0.9866187765625 0.9866187765625 0.9866187765625
"SIT" 13 0.236777572920175 0.238950526933552 0.105146353424547 0.632757151117121 0.632757151117121 0.632757151117121 0.236768772097328 0.236768772097328 0.236768772097328 -0.0019155955140625 0.0034104673203125 -0.008375331378125 0.1093306040625 0.1093306040625 0.1093306040625 0.98983695859375 0.98983695859375 0.98983695859375
"STAND" 13 0.225490128810443 0.255000125409064 0.10103758529391 0.671543982883224 0.671543982883224 0.671543982883224 0.225270074745457 0.225270074745457 0.225270074745457 0.0049290655859375 0.000410122140625001 -0.0180404479140625 -0.000696881874999992 -0.000696881874999992 -0.000696881874999992 0.99959291953125 0.99959291953125 0.99959291953125
"LAY" 13 0.237311598414721 0.247777523627259 0.105360919919287 0.672853614532505 0.672853614532505 0.672853614532505 0.237080784900714 0.237080784900714 0.237080784900714 0.004880503203125 -0.004893829625 0.00417187462734375 -0.089622609375 -0.089622609375 -0.089622609375 0.99715714453125 0.99715714453125 0.99715714453125
"Walk" 13 0.242188550076121 0.227889799827799 0.10938787143411 0.688385686961936 0.688385686961936 0.688385686961936 0.241845603790792 0.241845603790792 0.241845603790792 -0.0033607387109375 -0.00132958616820312 0.00899909595546875 -0.01982726984375 -0.01982726984375 -0.01982726984375 0.989275165625 0.989275165625 0.989275165625
"Walk_UP" 13 0.227054444826011 0.233030691727419 0.102182926555632 0.695813605412254 0.695813605412254 0.695813605412254 0.226901123834295 0.226901123834295 0.226901123834295 -0.006807404765625 0.0118878367411719 -0.00521292602765625 0.04219667921875 0.04219667921875 0.04219667921875 0.990094653125 0.990094653125 0.990094653125
"Walk_DN" 13 0.23854607443376 0.228863661296131 0.131223166560586 0.581784713411163 0.581784713411163 0.581784713411163 0.238336032964807 0.238336032964807 0.238336032964807 -0.025683166046875 -0.0288858879132813 0.015262899078125 0.40651147190625 0.40651147190625 0.40651147190625 0.9737732140625 0.9737732140625 0.9737732140625
"SIT" 13 0.243955587480321 0.217649672039738 0.121895395574174 0.642817246498824 0.642817246498824 0.642817246498824 0.243422406418296 0.243422406418296 0.243422406418296 -0.007542356296875 0.0033408871953125 0.0209005368125 0.169979069023437 0.169979069023437 0.169979069023437 0.9814338390625 0.9814338390625 0.9814338390625
"STAND" 13 0.221852753297325 0.230327437350578 0.109652481935657 0.661756171605412 0.661756171605412 0.661756171605412 0.221607560228395 0.221607560228395 0.221607560228395 0.010536059875 0.0112319047890625 -0.0131633749375 0.0757142792578125 0.0757142792578125 0.0757142792578125 0.9971912609375 0.9971912609375 0.9971912609375
"LAY" 13 0.230774325102143 0.249641760043655 0.102259840544059 0.707053649281566 0.707053649281566 0.707053649281566 0.230498504832527 0.230498504832527 0.230498504832527 0.0094810557890625 0.00400425563140625 -0.01521014078125 -0.005650301875 -0.005650301875 -0.005650301875 1.0032967921875 1.0032967921875 1.0032967921875
"Walk" 13 0.240588621175589 0.264490912797973 0.107530828434947 0.714836111815659 0.714836111815659 0.714836111815659 0.240172950410807 0.240172950410807 0.240172950410807 -0.000726015539062501 -0.00781042363695312 0.013185303109375 -0.0970429137578125 -0.0970429137578125 -0.0970429137578125 0.99987970703125 0.99987970703125 0.99987970703125
"Walk_UP" 13 0.240346383577299 0.249905692467318 0.10960272190352 0.733017799971708 0.733017799971708 0.733017799971708 0.240232230607679 0.240232230607679 0.240232230607679 -0.0120966318984375 -0.00677742973710937 0.0149828470851563 -0.0150017360234375 -0.0150017360234375 -0.0150017360234375 0.98718779765625 0.98718779765625 0.98718779765625
"Walk_DN" 13 0.218581940725152 0.231027519474839 0.104900723378304 0.728693760271178 0.728693760271178 0.728693760271178 0.218508884682901 0.218508884682901 0.218508884682901 -0.0040875952890625 0.007982671359375 -0.00298440079882813 0.074044837265625 0.074044837265625 0.074044837265625 0.990022915625 0.990022915625 0.990022915625
"SIT" 13 0.188322245549566 0.242415661784851 0.103076240968064 0.671708468206494 0.671708468206494 0.671708468206494 0.18829943042808 0.18829943042808 0.18829943042808 0.012210766234375 0.004653422140625 -0.0118843726574219 0.00626062046875 0.00626062046875 0.00626062046875 1.0018197546875 1.0018197546875 1.0018197546875
"STAND" 13 0.189516134840025 0.231866745027194 0.108212555002965 0.618188237320246 0.618188237320246 0.618188237320246 0.189204202759288 0.189204202759288 0.189204202759288 -0.0016243993359375 -0.005894926953125 -0.00031317096875 -0.085626738515625 -0.085626738515625 -0.085626738515625 0.99014463359375 0.99014463359375 0.99014463359375
"LAY" 13 0.203905891754738 0.215278303432647 0.107711564970606 0.598827617876121 0.598827617876121 0.598827617876121 0.2037920995298 0.2037920995298 0.2037920995298 0.000302288515625 -0.00273175165625 0.009286414284375 -0.056483078359375 -0.056483078359375 -0.056483078359375 0.99433991640625 0.99433991640625 0.99433991640625
"Walk" 13 0.205506230641652 0.207622331218522 0.108795375803362 0.605363462268655 0.605363462268655 0.605363462268655 0.205116437756233 0.205116437756233 0.205116437756233 0.00229600975 -0.0025815378953125 0.00538423526875 -0.0173815865625 -0.0173815865625 -0.0173815865625 0.99825815390625 0.99825815390625 0.99825815390625
"Walk_UP" 13 0.191210668134448 0.194601327954238 0.112312104779398 0.68035836092754 0.68035836092754 0.68035836092754 0.191142475433922 0.191142475433922 0.191142475433922 -0.014553961796875 -0.00102305911039062 -0.0094311026484375 -0.24775185 -0.24775185 -0.24775185 0.9840065734375 0.9840065734375 0.9840065734375
"Walk_DN" 13 0.202226586759943 0.199858293433561 0.124183711509283 1.29445194861943 1.29445194861943 1.29445194861943 0.200750658491231 0.200750658491231 0.200750658491231 0.00445788278984375 -0.0237020933791406 -0.025486537671875 0.318515679609375 0.318515679609375 0.318515679609375 0.99320530625 0.99320530625 0.99320530625
"SIT" 13 0.194161648853308 0.2132647401062 0.126431712387042 1.17809217311393 1.17809217311393 1.17809217311393 0.193301166008676 0.193301166008676 0.193301166008676 0.0146106663054687 0.0039283743125 -0.010992591375 0.45612148875 0.45612148875 0.45612148875 0.99666156953125 0.99666156953125 0.99666156953125
"STAND" 13 0.392193121428568 0.164589199315594 0.148890406482038 0.388973071022737 0.388973071022737 0.388973071022737 0.391598185604222 0.391598185604222 0.391598185604222 0.01375408209375 0.01058397384375 -0.0039616733421875 -0.0570208916875 -0.0570208916875 -0.0570208916875 1.00733483359375 1.00733483359375 1.00733483359375
"LAY" 13 0.369515595618031 0.232466806061837 0.165169338839579 0.571728666271616 0.571728666271616 0.571728666271616 0.367283347581738 0.367283347581738 0.367283347581738 0.014220099921875 0.0089007215078125 -0.037414164696875 -0.281349940367188 -0.281349940367188 -0.281349940367188 1.02299770234375 1.02299770234375 1.02299770234375
"Walk" 13 0.350855101773847 0.246044670214558 0.153433423777991 0.802336176946961 0.802336176946961 0.802336176946961 0.350476838978301 0.350476838978301 0.350476838978301 -0.0175708255859375 -0.0123344071875 0.0065154754734375 -0.365163838351563 -0.365163838351563 -0.365163838351563 0.9946477140625 0.9946477140625 0.9946477140625
"Walk_UP" 13 0.357064669589846 0.213007329378056 0.138540277332856 0.789095642978746 0.789095642978746 0.789095642978746 0.356783585275564 0.356783585275564 0.356783585275564 0.0051093781171875 0.01117391786875 0.020667646828125 -0.2377064934375 -0.2377064934375 -0.2377064934375 1.00511288515625 1.00511288515625 1.00511288515625
"Walk_DN" 13 0.353355466764215 0.22165696649147 0.131898376375702 0.597723350124501 0.597723350124501 0.597723350124501 0.353064226437824 0.353064226437824 0.353064226437824 0.0138527220625 0.0208440934 -0.01093572946875 -0.07661085646875 -0.07661085646875 -0.07661085646875 1.01860858046875 1.01860858046875 1.01860858046875
"SIT" 13 0.374739459348908 0.208685266379965 0.132040627305366 0.57544411320514 0.57544411320514 0.57544411320514 0.374211930408408 0.374211930408408 0.374211930408408 0.003297609375 -0.000996832195312502 0.00734474378125 0.356020512804687 0.356020512804687 0.356020512804687 1.0162965140625 1.0162965140625 1.0162965140625
"STAND" 13 0.382054518116575 0.173699223878733 0.128759565380368 0.490378722216029 0.490378722216029 0.490378722216029 0.381650994431388 0.381650994431388 0.381650994431388 -0.016572126953125 -0.001061647440625 0.0269124935390625 0.458230998257812 0.458230998257812 0.458230998257812 0.993515996875 0.993515996875 0.993515996875
"LAY" 13 0.339482835729065 0.16480644596558 0.127110681680349 0.376638981935476 0.376638981935476 0.376638981935476 0.339033031790243 0.339033031790243 0.339033031790243 0.02783297721875 0.0295065342945313 0.0086490445078125 -0.461472816579297 -0.461472816579297 -0.461472816579297 1.02002600234375 1.02002600234375 1.02002600234375
"Walk" 13 0.35370237879806 0.174341638049416 0.117971684678476 0.468778334210899 0.468778334210899 0.468778334210899 0.352199382649026 0.352199382649026 0.352199382649026 0.004607408828125 -0.0114815989921875 -0.022718685351875 -0.538967841829297 -0.538967841829297 -0.538967841829297 1.01491172265625 1.01491172265625 1.01491172265625
"Walk_UP" 13 0.320764385413396 0.187477334141589 0.113269415644666 0.800514258950179 0.800514258950179 0.800514258950179 0.320103709682178 0.320103709682178 0.320103709682178 -0.00803779049296875 0.0024414899921875 -0.00769897602296875 -0.599530338304687 -0.599530338304687 -0.599530338304687 1.01134283984375 1.01134283984375 1.01134283984375
"Walk_DN" 13 0.31547477243182 0.176198774767218 0.139922839757929 0.840625643652767 0.840625643652767 0.840625643652767 0.31475439568296 0.31475439568296 0.31475439568296 0.00818671894765625 -0.010835891390625 0.00215421444609375 -0.228228293125 -0.228228293125 -0.228228293125 1.02246486796875 1.02246486796875 1.02246486796875
"SIT" 13 0.316883600953993 0.175784233494455 0.1328553559987 0.513709956321751 0.513709956321751 0.513709956321751 0.316164548715153 0.316164548715153 0.316164548715153 -0.0070687000125 -0.0043709172734375 -0.0112784690515625 -0.0729903464375 -0.0729903464375 -0.0729903464375 1.00136499296875 1.00136499296875 1.00136499296875
"STAND" 13 0.321288361375684 0.19026393582436 0.123769066378771 0.601215787801144 0.601215787801144 0.601215787801144 0.320826225805578 0.320826225805578 0.320826225805578 0.006581068828125 0.00871366585859375 -0.0042570809578125 0.214008733625 0.214008733625 0.214008733625 1.01851986953125 1.01851986953125 1.01851986953125
"LAY" 13 0.334335480392399 0.171578527064702 0.123904671588009 0.382087784389857 0.382087784389857 0.382087784389857 0.333988164050409 0.333988164050409 0.333988164050409 0.015566963921875 0.0158310482882812 0.004645307140625 0.555079133421875 0.555079133421875 0.555079133421875 1.03164250078125 1.03164250078125 1.03164250078125
"Walk" 13 0.386454910405542 0.19788480984438 0.145696663158718 0.399192685623322 0.399192685623322 0.399192685623322 0.387237841718598 0.387237841718598 0.387237841718598 0.040046079140625 0.00471450221875 -0.0045223279765625 -0.558718611122656 -0.558718611122656 -0.558718611122656 1.02936573203125 1.02936573203125 1.02936573203125
"Walk_UP" 13 0.380679031539723 0.224181718440967 0.128031285663278 0.563016193552882 0.563016193552882 0.563016193552882 0.380461890151445 0.380461890151445 0.380461890151445 -0.0125674794140625 -0.0128692672265625 -0.007214446640625 -0.824884121575781 -0.824884121575781 -0.824884121575781 0.99305146171875 0.99305146171875 0.99305146171875
"Walk_DN" 13 0.358023501884815 0.231228768739909 0.175731813817644 0.857688882309628 0.857688882309628 0.857688882309628 0.357431509208023 0.357431509208023 0.357431509208023 -0.0178820160234375 -0.018756676984375 -0.0127126271875 -0.487009960234375 -0.487009960234375 -0.487009960234375 0.9979185953125 0.9979185953125 0.9979185953125
"SIT" 13 0.347218329025084 0.216696204586151 0.17479219725634 0.600923965233573 0.600923965233573 0.600923965233573 0.346902619462962 0.346902619462962 0.346902619462962 0.000410005101562501 0.000682984343749999 0.0072759031796875 -0.092966607421875 -0.092966607421875 -0.092966607421875 1.0074554875 1.0074554875 1.0074554875
"STAND" 13 0.360139257704568 0.191959151333046 0.116926824987537 0.660790327794132 0.660790327794132 0.660790327794132 0.359873950204152 0.359873950204152 0.359873950204152 0.010307422734375 0.0232886683445312 0.0315569124372656 0.057701565625 0.057701565625 0.057701565625 1.01493348359375 1.01493348359375 1.01493348359375
"LAY" 13 0.381723496797056 0.18070795286116 0.134639140822867 0.55222301447994 0.55222301447994 0.55222301447994 0.38161301794114 0.38161301794114 0.38161301794114 -0.0032919713203125 0.00391066678203125 0.00599596989664062 0.4687437765625 0.4687437765625 0.4687437765625 1.00358994375 1.00358994375 1.00358994375
"Walk" 13 0.273641716889004 0.213401005248234 0.104248337291752 0.404583583915355 0.404583583915355 0.404583583915355 0.272471857504178 0.272471857504178 0.272471857504178 -0.045350126046875 -0.086353523328125 -0.01222761824375 -0.579599515774219 -0.579599515774219 -0.579599515774219 0.9441410859375 0.9441410859375 0.9441410859375
"Walk_UP" 13 0.243302854660762 0.2224052048363 0.1123195651589 0.45952306613048 0.45952306613048 0.45952306613048 0.240116142887774 0.240116142887774 0.240116142887774 -0.0301173751484375 -0.011814496859375 0.012345854459375 -0.225866028532031 -0.225866028532031 -0.225866028532031 0.92216474765625 0.92216474765625 0.92216474765625
"Walk_DN" 13 0.238183706408598 0.25094995748935 0.126944853637167 0.510790223494302 0.510790223494302 0.510790223494302 0.237586379028527 0.237586379028527 0.237586379028527 0.006102415296875 0.0178623348828125 0.0178994940390625 0.274206045367188 0.274206045367188 0.274206045367188 0.94439759375 0.94439759375 0.94439759375
"SIT" 13 0.253279730975764 0.247100132944714 0.123035454583242 0.555416095619332 0.555416095619332 0.555416095619332 0.252850707037563 0.252850707037563 0.252850707037563 0.01508620484375 0.0140875991328125 0.0143724713046875 0.175522060078125 0.175522060078125 0.175522060078125 0.9561544671875 0.9561544671875 0.9561544671875
"STAND" 13 0.225673617041498 0.224059997020439 0.100248770896138 0.378398092049658 0.378398092049658 0.378398092049658 0.225138007988168 0.225138007988168 0.225138007988168 0.01292715103125 -0.0111716344820312 0.0028286171640625 0.08138577234375 0.08138577234375 0.08138577234375 0.95972525703125 0.95972525703125 0.95972525703125
"LAY" 13 0.219115642377301 0.228591476384667 0.0965252211852201 0.399704323882812 0.399704323882812 0.399704323882812 0.218553576358718 0.218553576358718 0.218553576358718 -0.0046512660390625 -0.0245736542320312 -0.0049959817734375 0.104335690765625 0.104335690765625 0.104335690765625 0.94728232890625 0.94728232890625 0.94728232890625
"Walk" 13 0.239685227290101 0.225073864912864 0.103627278945227 0.354860596803264 0.354860596803264 0.354860596803264 0.239268627363009 0.239268627363009 0.239268627363009 -0.021922861515625 -0.0020977921953125 -0.0085633602265625 -0.315724238421875 -0.315724238421875 -0.315724238421875 0.932512371875 0.932512371875 0.932512371875
"Walk_UP" 13 0.239828595152276 0.205465185276718 0.106433037438166 0.261991436754631 0.261991436754631 0.261991436754631 0.239272911159816 0.239272911159816 0.239272911159816 -0.0120447643046875 0.0140293004609375 0.000477301109375 -0.350438984179687 -0.350438984179687 -0.350438984179687 0.9416801328125 0.9416801328125 0.9416801328125
"Walk_DN" 13 0.237627775105678 0.194695348892311 0.13604840946624 0.299326918968756 0.299326918968756 0.299326918968756 0.236980698430743 0.236980698430743 0.236980698430743 -0.0186208264921875 -0.0217484492578125 0.0031498836796875 -0.60678613546875 -0.60678613546875 -0.60678613546875 0.9724688078125 0.9724688078125 0.9724688078125
"SIT" 13 0.248564928775152 0.212001555133369 0.108714407354059 0.337546383831908 0.337546383831908 0.337546383831908 0.249322385759273 0.249322385759273 0.249322385759273 0.0001130805375 0.00296778890625 0.0057757875453125 -0.296159848875 -0.296159848875 -0.296159848875 0.976727115625 0.976727115625 0.976727115625
"STAND" 13 0.241446722320593 0.246706469428645 0.118096636504038 0.546583305560094 0.546583305560094 0.546583305560094 0.241026591919818 0.241026591919818 0.241026591919818 0.0091171840921875 -0.00264853265625 -0.0053394059546875 0.231320589661719 0.231320589661719 0.231320589661719 0.9699611390625 0.9699611390625 0.9699611390625
"LAY" 13 0.228472317331209 0.270714597655686 0.117279153773146 0.497734213127919 0.497734213127919 0.497734213127919 0.227823876440571 0.227823876440571 0.227823876440571 0.0122137421796875 -0.029522226765625 -0.0134565529375 0.323689381107031 0.323689381107031 0.323689381107031 0.96402884140625 0.96402884140625 0.96402884140625
"Walk" 13 0.233056626864918 0.257336949781424 0.104331049932059 0.395435549380716 0.395435549380716 0.395435549380716 0.23222784007148 0.23222784007148 0.23222784007148 0.0051217211875 -0.0268777467890625 -0.01002395271875 0.0855476005390625 0.0855476005390625 0.0855476005390625 0.95523099296875 0.95523099296875 0.95523099296875
"Walk_UP" 13 0.226314975767263 0.249790665725356 0.108676803037213 0.395059039398619 0.395059039398619 0.395059039398619 0.225743533283435 0.225743533283435 0.225743533283435 -0.0037920333359375 -0.0018955955234375 0.0046271898671875 0.123903634783594 0.123903634783594 0.123903634783594 0.945369996875 0.945369996875 0.945369996875
"Walk_DN" 13 0.23825495198753 0.230842348984294 0.108850633754069 0.407758872148786 0.407758872148786 0.407758872148786 0.237820521177399 0.237820521177399 0.237820521177399 -0.0055773413125 0.0093325343046875 0.00237475338046875 -0.181498310349219 -0.181498310349219 -0.181498310349219 0.9437385078125 0.9437385078125 0.9437385078125
"SIT" 13 0.2584889367629 0.207003871468851 0.100935982764735 0.244270790083323 0.244270790083323 0.244270790083323 0.257765285854135 0.257765285854135 0.257765285854135 -0.00712681590546875 0.0180844175390625 -0.0085115204578125 -0.428988695320313 -0.428988695320313 -0.428988695320313 0.943816875 0.943816875 0.943816875
"STAND" 13 0.28397676486689 0.212991213011825 0.154543760689597 0.354668369067207 0.354668369067207 0.354668369067207 0.282093808434466 0.282093808434466 0.282093808434466 -0.0029660935078125 -0.0314189797734375 -0.0374440046171875 -0.776562835320312 -0.776562835320312 -0.776562835320312 0.98521288046875 0.98521288046875 0.98521288046875
"LAY" 13 0.274287999628502 0.233393794820969 0.12546626990888 0.475051457759744 0.475051457759744 0.475051457759744 0.275135738480927 0.275135738480927 0.275135738480927 0.007739563046875 -0.0256818658625 0.0039149741484375 -0.360546573828125 -0.360546573828125 -0.360546573828125 0.97740069765625 0.97740069765625 0.97740069765625
"Walk" 13 0.229169383456928 0.254151298204588 0.113168613371735 0.41255153393528 0.41255153393528 0.41255153393528 0.228269895682883 0.228269895682883 0.228269895682883 -0.0076371247265625 -0.029341412596875 0.0205722936484375 0.284459146648438 0.284459146648438 0.284459146648438 0.94889866484375 0.94889866484375 0.94889866484375
"Walk_UP" 13 0.265745264472297 0.237193579544531 0.121447413038031 0.501892041199802 0.501892041199802 0.501892041199802 0.264892643781122 0.264892643781122 0.264892643781122 -0.0174480533203125 0.015470673015625 -0.0069084470703125 0.24701418584375 0.24701418584375 0.24701418584375 0.9373302796875 0.9373302796875 0.9373302796875
"Walk_DN" 13 0.268519314617868 0.227985233830311 0.12486092580756 0.569640706560911 0.569640706560911 0.569640706560911 0.268316922989687 0.268316922989687 0.268316922989687 -0.021122584453125 0.01882512296875 -0.0225690749351562 0.10993876053125 0.10993876053125 0.10993876053125 0.93526401640625 0.93526401640625 0.93526401640625
"SIT" 13 0.24411830964055 0.249113421692233 0.127673901664977 0.594468831558346 0.594468831558346 0.594468831558346 0.2439943685751 0.2439943685751 0.2439943685751 0.0119003211640625 0.0132109218671875 -0.0100148896117187 0.135186640625 0.135186640625 0.135186640625 0.96461460390625 0.96461460390625 0.96461460390625
"STAND" 13 0.258649213809135 0.247813447150425 0.12061909191763 0.49052157736427 0.49052157736427 0.49052157736427 0.25804551819559 0.25804551819559 0.25804551819559 0.025415351625 -0.005838233640625 -0.0092249033875 -0.262631301992187 -0.262631301992187 -0.262631301992187 0.97897733359375 0.97897733359375 0.97897733359375
"LAY" 13 0.254476716413881 0.230578802640205 0.111676918979886 0.271074281853919 0.271074281853919 0.271074281853919 0.253747123611495 0.253747123611495 0.253747123611495 0.0167711871328125 -0.0045674868671875 0.0012180170546875 -0.3915492946875 -0.3915492946875 -0.3915492946875 0.97288835234375 0.97288835234375 0.97288835234375
"Walk" 18 0.00268670453040694 0.0109283522790301 0.0103559660771498 0.044514522451894 0.044514522451894 0.044514522451894 0.00267306545945687 0.00267306545945687 0.00267306545945687 0.0002084512625 -0.00870277192578125 -0.0041152257890625 -0.02099870678125 -0.02099870678125 -0.02099870678125 1.018295203125 1.018295203125 1.018295203125
"Walk_UP" 18 0.00204159630029076 0.00719415967075277 0.00738676686370922 0.0128503771659462 0.0128503771659462 0.0128503771659462 0.00200005573046122 0.00200005573046122 0.00200005573046122 0.0003887197934375 -0.0045443353109375 -0.00601389624773438 -0.00442132062351562 -0.00442132062351562 -0.00442132062351562 1.018943359375 1.018943359375 1.018943359375
"Walk_DN" 18 0.00196666562392972 0.00395081407865616 0.0046917242648058 0.00508742308272285 0.00508742308272285 0.00508742308272285 0.00196245283201003 0.00196245283201003 0.00196245283201003 -0.000304382172890625 0.0015767203759375 0.000446822948976563 0.00439279728414062 0.00439279728414062 0.00439279728414062 1.018536484375 1.018536484375 1.018536484375
"SIT" 18 0.00181405482687658 0.00373708610306571 0.00392382410339493 0.0066693824696549 0.0066693824696549 0.0066693824696549 0.00175332896965296 0.00175332896965296 0.00175332896965296 -0.00027857130765625 0.0011927048859375 0.000793907049523437 0.0013033293553125 0.0013033293553125 0.0013033293553125 1.0182467734375 1.0182467734375 1.0182467734375
